보고연도,보고국가,원조기관,사업구분,수원국코드,사업실시기관,채널코드,양자_다자,자금구분코드,자금형태코드,원조유형,사업명,사업분야,지역명,사업설명,지속가능개발목표(SDGs),성평등,환경지원,참여형개발_지배구조개선_민주화_인권,무역개발,재난위험경감,장애인권리,영양,모자보건,생물다양성,기후변화완화,기후변화적응,사막화,기술협력,프로그램원조,프로젝트원조코드,혼합신용,통화,약정액,지출액,증여등가액,회수액,비구속성금액,부분구속성금액,구속성금액,투자관련기술협력금액,프로젝트원조 전문가 파견 비용(약정액),프로젝트원조 전문가 파견 비용(지출액),수출신용금액,레버리징 메카니즘,민간재원 동원금액,동원된 자금출처,상환방식,연간상환횟수,이자율,제2이자율,최초상환일,최종상환일,이자수취액,차관잔액,연체원금,연체이자,차년도상환원금,차년도지불이자,자료제출기관
2019,742,4,1,278,United Nations Development Programme,41114,1,10,110,C01,Building Resilient Communities in Blue Nile State,15220:100,SOUTH OF SAHARA,"Main outcome: 1. More vulnerable children, especially girls in targeted schools access quality formal and non-formal education and learning in inclusive and protective school environment, 2. Displaced populations and host communities meet their basic needs while increasing community resilience.",16,0,0,2,0,0,,,0,0,0,0,0,,,1,,302,3000,1416,0,0,3000,0,0,0,,,0,0,0,0,,,0,,,,0,0,0,0,0,0,한국국제협력단(KOICA)
2019,742,4,1,745,KOICA,11000,1,10,110,C01,"Integrated Programme for Climate Resilience and Empowerment in Attapeu Provnce, Lao PDR",12191:100,FAR EAST ASIA,The supported program will cover five sectors which include the improvement of health knowledge and service quality in health sector; the strengthening of basic education system and improvement of its service facilities in education sector; the jobs creation andprovision of agriculture hand tools in livelihood sector; ensuring the safety of children with creating its protection monitoring system in child protection component; and the improvement of disaster management system and provision of capacity building for governments for emergency response in disaster risk management component.,11.b,0,1,0,0,0,,,0,0,0,1,0,,,1,,302,11500,1132,0,0,11500,0,0,0,,,0,0,0,0,,,0,,,,0,0,0,0,0,0,한국국제협력단(KOICA)
2019,742,4,1,745,KOICA,11000,1,10,110,C01,Strengthening Reproductive Health System Focusing on Adolescence and Quality of Child Health Service in Community,12191:100,FAR EAST ASIA,"1. Strenthening Capacity Building(BEmONC Training, New Midwife Training, MDSR(Maternal Death Surveillance and Response) Training) 2. Support of Integrated Outreach Service 3. Strenghening Governance and leadership, 4. Infrastructure strengthning, 5. Community based-Nutrition Promotion Initiative based on community (Luang Namtha), 6. Cross Cutting Community Approach for Adolescent Sexual and Reproductive Health (Udomxay)",2.2,2,0,1,0,0,,,1,0,0,0,0,,,1,,302,7500,1041,0,0,7500,0,0,0,,,0,0,0,0,,,0,,,,0,0,0,0,0,0,한국국제협력단(KOICA)
2019,742,4,1,635,KOICA,11000,1,10,110,C01,"Establishment of Information Management System Related to Vehicle Inspection, Registration and Driving Licensing to Provide e-Government System in Myanmar",21011:100,SOUTH & CENTR. ASIA,"establishing nation-wide Integrated Vehicle Information Management System, providing consulting for legal system, provision of Business Process re-engineering and Information Strategy Planning, provision of in-country trainings and invitational trainings, monitoring and evaluation for the project.",3,0,0,0,0,0,,,0,0,0,0,0,,,1,,302,10000,4,0,0,10000,0,0,0,,,0,0,0,0,,,0,,,,0,0,0,0,0,0,한국국제협력단(KOICA)
2019,742,4,1,769,KOICA,11000,1,10,110,C01,Rural Development Programme in Tuyen Quang Province,43040:100,FAR EAST ASIA,"Improve livelihood by rural infrastructure and income generation activities , Empower woman through gender-equality trainings, happy family management and income activities , Promote local residents` health by bulding capacity of healthcare professionals and improving facilities , Improve the quality of education by enhancing educational facilities and building capacity of educational staffs , Enhance the quality of public administration services and governance by improving public policies and building capacity of public officials",2.0; 5.0,1,1,1,0,0,,,0,0,0,0,0,,,1,,302,15000,795,0,0,15000,0,0,0,,,0,0,0,0,,,0,,,,0,0,0,0,0,0,한국국제협력단(KOICA)
2019,742,4,1,728,KOICA,11000,1,10,110,C01,"MCH Outreach Program for Improving Outreach service system in Ratanakiri and Modulkiri Province, Cambodia",12191:100,FAR EAST ASIA,1. Enhance capacity of midwifes and hospital staffs by providing trainings on maternal and child healthcare services 2. Improve quality of health facilities and their services by procuring and providing medical equipment to health centers and referral hospitals 3. Improve quality of health facilities and their services by reconstructing and extending buildings for maternal and child health services at health centers and referral hospitals 4. Assure quality of maternal and newborn health services by providing coaching session and attitude training to health workers 5. Assure quality of maternal and newborn health services by supporting infection prevention and control of health facilities 6. Increase accessibility of maternal and newborn health services by supporting outreach activities for the marginalized population 7. Strengthen referral system by providing ambulance and motorboats to health facilities and remote villages 8.Increase awareness,3,1,0,0,0,0,,,1,0,0,0,0,,,1,,302,7000,570,0,0,7000,0,0,0,,,0,0,0,0,,,0,,,,0,0,0,0,0,0,한국국제협력단(KOICA)
2019,742,4,1,240,"United Nations Educational, Scientific and Cultural Organisation",41304,1,10,110,C01,Youth Empowerment through Technical and Vocational Education and Training (TVET) in the Gambia,11330:100,SOUTH OF SAHARA,"The project seeks to promote and support an improved TVET system in the Gambia to give young people a better chance of finding decent employment or to create self-employment and lifelong learning opportunities to acquire skills relevant to labour market needs. The project will contribute to ensuring the relevance of TVET programmes to the main drivers of growth and the labour market, as well as its quality and improve its perception in the Gambia.",4.3,1,0,0,0,0,,,0,0,0,0,0,,,1,,302,750,708,0,0,750,0,0,0,,,0,0,0,0,,,0,,,,0,0,0,0,0,0,한국국제협력단(KOICA)
2019,742,4,1,342,KOICA,11000,1,10,110,C01,The Project for the Capacity Building of Public Safety in El Salvador,15210:100,CENTRAL AMERICA,"Training police instructors, strengthening Female Crime Task Force Team`s capabilities, expanding CCTV systems and remodeling an Integrated Control Center",16.1,1,0,2,0,0,,,0,0,0,0,0,,,1,,302,5500,470,0,0,5500,0,0,0,,,0,0,0,0,,,0,,,,0,0,0,0,0,0,한국국제협력단(KOICA)
2019,742,4,1,130,KOICA,11000,1,10,110,C01,Implementing a computer emergency response team DZ-CERT,15110:100,NORTH OF SAHARA,"Establishment of DZ-CERT, development of roadmap and strategies for DZ-CERT, capacity building and invitarional training",16,0,0,2,0,0,,,0,0,0,0,0,,,1,,302,6500,0,0,0,6500,0,0,0,,,0,0,0,0,,,0,,,,0,0,0,0,0,0,한국국제협력단(KOICA)
2019,742,4,1,269,Donor country-based NGO,22000,1,10,110,C01,"Promote Quality Education in Louga, Senegal",11320:100,SOUTH OF SAHARA,"Construction (include fence) classrooms and equipment in the middle schoolConstruction separate hygiene blocks for girls and boys Child friendly spaces (green space, vegetable garden and games with play and sports facilities)",4.1; 4.5,1,0,0,0,0,,,0,0,0,0,0,,,1,,302,1303,400,0,0,1303,0,0,0,,,0,0.01,325.935,0.001,,,0,,,,0,0,0,0,0,0,한국국제협력단(KOICA)
2019,742,4,1,640,Donor country-based NGO,22000,1,10,110,C01,Commercialization of Natural Farming and strengthening market linkages for improved livelihood status and economic empowerment of producers including vulnerable persons in Batticaloa District,31191:100,SOUTH & CENTR. ASIA,"Outcome 1Producers who engaged in natural framing business improved quantity and quality of their products for marketing Outcome 2Producers utilize locally available services to effectively access new markets1.1. Farmers have increased capacity for natural farming, including knowledge, assets and practice1.2 Producers have improved skills for business management1.3 Identified vulnerable persons participate in the natural farming value chain2.1 New marketing channels for natural farming products identified and accessible to producers2.2 Business entity for marketing natural farming products established and functioning",15.1; 2.1; 8.2,0,0,0,0,0,,,0,0,0,0,0,,,1,,302,1364,336,0,0,1364,0,0,0,,,0,0.01,340.909,0.001,,,0,,,,0,0,0,0,0,0,한국국제협력단(KOICA)
2019,742,4,8,666,Donor country-based NGO,22000,1,10,110,C01,2019 Bangladesh Rohingya Project of Gender-based Violence prevention and establishing protection platform,15180:100,SOUTH & CENTR. ASIA,Elimination dangerous factors and implementation education for woman through protection program and construction of infrastructure and cultivation of opportunities for womans capacity improvement through vocational training and other educational program,16.0; 5.0,2,0,0,0,0,,,0,0,0,0,0,,,1,,302,112,112,0,0,0,0,112,0,,,0,0,0,0,,,0,,,,0,0,0,0,0,0,한국국제협력단(KOICA)
2019,742,4,8,666,Donor country-based NGO,22000,1,10,110,C01,Psychosocial Support Project for Rohingya Women Resilience Building Phase 2,15180:100,SOUTH & CENTR. ASIA,1. Improvement of psycho social stability through establishment of psycho social support system for women. 2. Establishment of womens social network. 3. Establishment of protected environment for women.,16.0; 5.0,2,0,0,0,0,,,0,0,0,0,0,,,1,,302,218,218,0,0,0,0,218,0,,,0,0,0,0,,,0,,,,0,0,0,0,0,0,한국국제협력단(KOICA)
2019,742,4,8,745,KOICA,11000,1,10,110,C01,Restoration of the Symbols for Korean Government Supported Projects,15110:100,FAR EAST ASIA,To enhance the public relations effect of our support project by repairing the cover and symbols of the embankment management project along the Mekong River,17.7,0,0,0,0,0,,,0,0,0,0,0,,,1,,302,9,9,0,0,9,0,0,0,,,0,0,0,0,,,0,,,,0,0,0,0,0,0,한국국제협력단(KOICA)
2019,742,4,8,765,KOICA,11000,1,10,110,C01,Remodeling of East Timor`s Neglected Residents Education Center,11120:100,FAR EAST ASIA,"Remodeling the Resident Education Center provides a place for education for the underprivileged to alleviate youth unemployment problems, provide education for children and youth outside school, and give birth",4.1,0,0,0,0,0,,,0,0,0,0,0,,,1,,302,186,186,0,0,186,0,0,0,,,0,0,0,0,,,0,,,,0,0,0,0,0,0,한국국제협력단(KOICA)
2019,742,4,8,340,KOICA,11000,1,10,110,D02,Capacity development Program on air quality management and renewable energy for sustainable development,41010:100,CARIBBEAN,Seminar and field visit on air quality management and renewable energy policy for sustainable development for senior environmental officials,13; 7,0,2,0,0,0,,,0,0,1,1,0,1,,,,302,28,28,0,0,0,0,28,0,,,0,0,0,0,,,0,,,,0,0,0,0,0,0,한국국제협력단(KOICA)
2019,742,4,8,611,KOICA,11000,1,10,110,D02,Capacity Building for Human Rights Policy,15160:100,SOUTH & CENTR. ASIA,"Managerial-level officials from the Ministry of Human Rights, the National Human Rights Institutions. To enhance project effectiveness by strengthening project management capacity of policy makers and to build up future cooperation for the protection and promotion of human rights among the participating countries. Invitational Training. Action Plan",16,1,0,2,0,0,,,0,0,0,0,0,1,,,,302,9,9,0,0,0,0,9,0,,,0,0,0,0,,,0,,,,0,0,0,0,0,0,한국국제협력단(KOICA)
2019,742,4,1,347,KOICA,11000,1,10,110,D02,"Environmental Protection for the Integral Management, care, use and advantage of Water resource (Guatemala)",14010:100,CENTRAL AMERICA,"Exchange successful experiences who has been implemented by South Korea Government (through the acquisition of new technical and scientific knowledge who allow apply new technologies for the techniques of water sanitation, to improve social and economic growth of partner countries, Providing invitational training courese amis to share knowledge among developing countries and Korea",13,0,2,0,0,1,,,0,1,0,2,1,1,,,,302,136,128,0,0,0,0,136,0,,,0,0,0,0,,,0,,,,0,0,0,0,0,0,한국국제협력단(KOICA)
2019,742,4,1,630,KOICA,11000,1,10,110,D02,Strengthening of Technical and Vocational Education and Training(TVET) (Bhutan),15110:100,SOUTH & CENTR. ASIA,"Training for Strengthening of Technical and Vocational Education and Training(TVET) (Bhutan) to improve social and economic growth of partner countries, Providing invitational training courese amis to share knowledge among developing countries and Korea",2.2,0,0,0,0,0,,,0,0,0,0,0,1,,,,302,93,88,0,0,0,0,93,0,,,0,0,0,0,,,0,,,,0,0,0,0,0,0,한국국제협력단(KOICA)
2019,742,4,1,635,KOICA,11000,1,10,110,C01,Project for Improvement in Access to Education Through Provision of School Buses in Myanmar,11120:100,SOUTH & CENTR. ASIA,"Provision of 60 school buses to the 6 Townships(Pyinmana, Lewe, Oktara Thiri, Pobba Thiri, Zayar Thiri, Tatkon) of Naypyitaw ,Establishment of school bus operations and maintenance system,Developing training materials of traffic safety education and providing relative training materials, Training instructors(trainers) for traffic safety education,Providing traffic safety education",4,0,0,0,0,0,,,0,0,0,0,0,,,1,,302,3082,2472,0,0,3082,0,0,0,,,0,0,0,0,,,0,,,,0,0,0,0,0,0,한국국제협력단(KOICA)
2019,742,4,1,769,KOICA,11000,1,10,110,C01,Project for improving the transparency and the quality of adjudication in the Viet Nam People`s Court,15110:100,FAR EAST ASIA,"To launch Case Allocation System of the vietnams` Supreme court. BPR,ISP and formualint Case allocation System, Provision and installaition of HW,SW equipment and materials, Training of Vietnam judiciary",16,0,0,2,0,0,,,0,0,0,0,0,,,1,,302,4045,3776,0,0,4045,0,0,0,,,0,0,0,0,,,0,,,,0,0,0,0,0,0,한국국제협력단(KOICA)
2019,742,4,1,753,KOICA,11000,1,10,110,C01,Capacity Building Project for School of  Information and Communication Technology at Mongolian University of Science  and Technology in Mongolia,11420:100,FAR EAST ASIA,"Establishment of long-term development plan of SICT, Development of curriculums and education system , Invitational training for professors,managers : tertiary education policies, methods of university operation, development of curriculums, teaching methods, and education for major sectors, Installation of equipment for ICT education and research , Facility remodeling for improvement of education environment",4,0,0,0,0,0,,,0,0,0,0,0,,,1,,302,6000,294,0,0,6000,0,0,0,,,0,0,0,0,,,0,,,,0,0,0,0,0,0,한국국제협력단(KOICA)
2019,742,4,1,614,Donor country-based NGO,22000,1,10,110,C01,Qualitative empowerment of higher education through establishment of Kyrgyzstan FabLab Bishkek,11420:100,SOUTH & CENTR. ASIA,"Provide digital manufacturing education environment Empowerment through technological transfer. Beneficiaries are professors, students, local community, physically disabled people especially children with artificial hands and legs.",4.4,0,0,0,0,0,,,0,0,0,0,0,,,1,,302,1020,342,0,0,1020,0,0,0,,,0,0.01,284.645,0.001,,,0,,,,0,0,0,0,0,0,한국국제협력단(KOICA)
2019,742,4,1,269,Donor country-based NGO,22000,1,10,110,C01,Agriculture Development Project in Senegal(2019-2021),31120:100,SOUTH OF SAHARA,"Increasing of income by producing and managing high-income crops, Installing facilities for logistic, storage, and sales, Activity3: Education for empowerment of local people",1.2; 12.1; 2.1; 4.4; 5.1; 8.2,0,1,1,0,0,,,0,0,0,1,0,,,1,,302,944,125,0,0,944,0,0,0,,,0,0.01,261.628,0.001,,,0,,,,0,0,0,0,0,0,한국국제협력단(KOICA)
2019,742,4,1,238,Donor country-based NGO,22000,1,10,110,C01,"Integrated agricultural interventions to generate income and promote behavioural change of extreme poor households in two Woredas of Gurage Zone, SNNPR",31181:100,SOUTH OF SAHARA,"Target HHs engaged in diversified IGA, Target HHs organized in marketing cooperatives for market access for production, Target HHs organized in cooperatives for appropriate financial service, Target HHs adopting improved and diverse varieties of crop seeds, Target HHs acquire additional livestock asset by the project, Support provided to relevant GO institutions for their service provision in crop and livestock development, Community conversation sessions conducted on work culture and attitude improving equality Community based institutions and government stakeholders provided with capacity support to engage in promoting work culture and attitude improving equality, and HHs with improved knowledge and practice in nutrition and improved dietary diversity",1.2; 2.1,0,0,0,2,0,,,0,0,0,0,0,,,1,,302,1262,327,0,0,1262,0,0,0,,,0,0.01,338.354,0.001,,,0,,,,0,0,0,0,0,0,한국국제협력단(KOICA)
2019,742,4,1,660,Donor country-based NGO,22000,1,10,110,C01,The Vocational Training Program for increase income of impoverished women in Valley Kathmandu Nepal,11330:100,SOUTH & CENTR. ASIA,"Implementation of vocational training, development of tailored curriculums for disadvantaged women, implementation of instructor training courses, setting up nursery, provision of child care services",5.5,1,0,0,0,0,,,0,0,0,0,0,,,1,,302,320,93,0,0,320,0,0,0,,,0,0.01,80.427,0.001,,,0,,,,0,0,0,0,0,0,한국국제협력단(KOICA)
2019,742,4,1,635,Donor country-based NGO,22000,1,10,110,C01,Information Access Project for the Blind in Myanmar,43081:100,SOUTH & CENTR. ASIA,"Creating information access environment for the blind, Increasing information utilization ability of the blind, Raising awareness for the blind",10.0; 10.2,0,0,0,0,0,,,0,0,0,0,0,,,1,,302,206,86,0,0,206,0,0,0,,,0,0.01,53.636,0.001,,,0,,,,0,0,0,0,0,0,한국국제협력단(KOICA)
2019,742,4,1,285,Donor country-based NGO,22000,1,10,110,C01,Maternal and Child Health Care &#38; Nutrition Improvement in Nakapiripirit Uganda,12240:100,SOUTH OF SAHARA,"Through the cooperation of the Ministry of Health of Nacapipipritt Health and the cooperation of the public health centers in the Namalu region, it is possible to strengthen the maternal nutrition for 1,000 days for the infants under the age of 2 through the ENA (Essential Nutrition Action) We plan to carry out a behavior change campaign in consideration of strengthening geographical and social accessibility and cultural customs of beneficiaries.",3.0; 3.1; 3.2,1,0,0,0,0,,,2,0,0,0,0,,,1,,302,574,197,0,0,574,0,0,0,,,0,0.01,149.719,0.001,,,0,,,,0,0,0,0,0,0,한국국제협력단(KOICA)
2019,742,4,8,666,Donor country-based NGO,22000,1,10,110,C01,Health and Sewing Technology Education Project for Rohingya Woman in Bangladesh,15180:100,SOUTH & CENTR. ASIA,The purpose of this project is to recover the indentity of women refugees through community activities. To increase the self-defense and economic self-reliance opportunities for psychological stability of female refugees through education.,16.0; 5.0,2,0,0,0,0,,,0,0,0,0,0,,,1,,302,86,86,0,0,0,0,86,0,,,0,0,0,0,,,0,,,,0,0,0,0,0,0,한국국제협력단(KOICA)
2019,742,4,8,285,Donor country-based NGO,22000,1,10,110,C01,"Building Resilience and Protection Systems for the Well-being of Children and Youth in Refugee and Host Communities in Moyo District, Uganda in 2019. Response to Refugee Crisis as a result of conflict in South Sudan Child Protection and Gender Based Violence Prevention and Response",16010:100,SOUTH OF SAHARA,Strengthened Community Based Child Protection Mechanisms to prevent and respond to child violence and abuse. Strengthened capacity of GBV prevention and response structures. Vulnerable girls and boys access to community based psycho social support.,16.0; 5.0,2,0,0,0,0,,,0,0,0,0,0,,,1,,302,215,215,0,0,0,0,215,0,,,0,0,0,0,,,0,,,,0,0,0,0,0,0,한국국제협력단(KOICA)
2019,742,4,8,870,KOICA,11000,1,10,110,C01,"Water Tanks for affected homes, after Tropical Cyclone Gita",73010:100,POLYNESIA,Support Damage Restoration by Providing Water Tanks to 13 Small Towns Severely Affected by Tropical Cyclone Gita.,13,0,2,0,0,0,,,0,0,0,0,0,,,1,,302,176,176,0,0,176,0,0,0,,,0,0,0,0,,,0,,,,0,0,0,0,0,0,한국국제협력단(KOICA)
2019,742,4,8,234,KOICA,11000,1,10,110,C01,Supporting the Administrative Use Vehicle to the Ministry of Foreign Affairs and Ministry of Public Services,15110:100,SOUTH OF SAHARA,Support for passenger cars in the Ministry of Foreign Affairs and Small Buses in the Ministry of Public Service,17,0,0,0,0,0,,,0,0,0,0,0,,,1,,302,99,99,0,0,99,0,0,0,,,0,0,0,0,,,0,,,,0,0,0,0,0,0,한국국제협력단(KOICA)
2019,742,4,8,845,KOICA,11000,1,10,110,C01,Nauru in kind support project for the Nauru Post Corporation,15110:100,MICRONESIA,Provide 2 Cars to Support Capacity Development of the Nauru Post Corporation and Strengthen Bilateral Relations,16,0,0,2,0,0,,,0,0,0,0,0,,,1,,302,59,59,0,0,0,0,59,0,,,0,0,0,0,,,0,,,,0,0,0,0,0,0,한국국제협력단(KOICA)
2019,742,4,8,245,KOICA,11000,1,10,110,C01,"Donation of projectors to the public schools in Equatorial Guinea through the Ministry of Education, University Education and Sport",11120:100,SOUTH OF SAHARA,Improving educational conditions by providing projectors to public educational institutions in Equatorial Guinea,4,1,0,0,0,0,,,0,0,0,0,0,,,1,,302,94,94,0,0,94,0,0,0,,,0,0,0,0,,,0,,,,0,0,0,0,0,0,한국국제협력단(KOICA)
2019,742,4,8,630,KOICA,11000,1,10,110,D02,Airport Pavement Evaluation : ICAO joint training,21050:100,SOUTH & CENTR. ASIA,Training workshop for Improving Safety Management in Airport Civil Engineering in Developing Countries,9,0,0,0,0,0,,,0,0,0,0,0,1,,,,302,4,4,0,0,0,0,4,0,,,0,0,0,0,,,0,,,,0,0,0,0,0,0,한국국제협력단(KOICA)
2019,742,4,1,666,KOICA,11000,1,10,110,D02,"Strengthening and Building the capacity of Roads &#38; Highways Department (RHD), Bangladesh officials focusing on Road Maintenance and Management System issues (Bangladesh)",21010:100,SOUTH & CENTR. ASIA,"Highway Maintenance Prioritization Tools, Road Maintenance and Management System, Road Asset Management System, Sustainable road management system",2.2,0,0,0,0,0,,,0,0,0,0,0,1,,,,302,95,90,0,0,0,0,95,0,,,0,0,0,0,,,0,,,,0,0,0,0,0,0,한국국제협력단(KOICA)
2019,742,4,8,617,KOICA,11000,1,10,110,D02,Capacity Building for Human Rights Policy,15160:100,SOUTH & CENTR. ASIA,"Managerial-level officials from the Ministry of Human Rights, the National Human Rights Institutions. To enhance project effectiveness by strengthening project management capacity of policy makers and to build up future cooperation for the protection and promotion of human rights among the participating countries. Invitational Training. Action Plan",16,1,0,2,0,0,,,0,0,0,0,0,1,,,,302,4,4,0,0,0,0,4,0,,,0,0,0,0,,,0,,,,0,0,0,0,0,0,한국국제협력단(KOICA)
2019,742,4,8,745,KOICA,11000,1,10,110,D02,Capacity building for national surveying &#38; mapping organization,22040:100,FAR EAST ASIA,"Capacity Building for National Surveying and Mapping Organization to improve social and economic growth of partner countries, Providing invitational training courese amis to share knowledge among developing countries and Korea",11,0,0,1,0,0,,,0,0,0,0,0,1,,,,302,8,8,0,0,0,0,8,0,,,0,0,0,0,,,0,,,,0,0,0,0,0,0,한국국제협력단(KOICA)
2019,742,4,1,769,KOICA,11000,1,10,110,D02,Human resource management skill enhancement for management level at Vietnam Customs Office (Vietnam),15110:100,FAR EAST ASIA,"Human resource management skill enhancement for management level at Vietnam Customs Office, Providing invitational training courese amis to share knowledge among developing countries and Korea",2.2,0,0,1,0,0,,,0,0,0,0,0,1,,,,302,87,82,0,0,0,0,87,0,,,0,0,0,0,,,0,,,,0,0,0,0,0,0,한국국제협력단(KOICA)
2019,742,4,1,769,International Organisation for Migration,47066,1,10,110,C01,Strengthening Sustainable Reintegration of Returning Women Migrants and their households in Vietnam,16011:100,FAR EAST ASIA,"Roadmap Recommendation for Future Policy and Program Development, including baseline study and building roadmap for future policy development, Capacity Empowerment of VWU staff, including trainings at policy level, Training of Trainers, and roll out training for One Stop Service Office(OSSO), and development of guildeline for OSSO management.",5,0,0,0,0,0,,,0,0,0,0,0,,,1,,302,950,130,0,0,950,0,0,0,,,0,0,0,0,,,0,,,,0,0,0,0,0,0,한국국제협력단(KOICA)
2019,742,4,1,347,Green Climate Fund,41317,1,10,110,C01,Building livelihood resilience to climate change in the upper basins of Guatemala`s highlands,31181:100,CENTRAL AMERICA,"Support climate change adaptation project, strength infrastructure of weather observation and send related experts",13,0,2,0,0,0,,,0,0,1,2,0,,,1,,302,5000,2886,0,0,5000,0,0,0,,,0,0,0,0,,,0,,,,0,0,0,0,0,0,한국국제협력단(KOICA)
2019,742,4,1,136,KOICA,11000,1,10,110,C01,The Project for the establishment of R&D capability on Smart Multi-Microgrids for Morocco,23183:100,NORTH OF SAHARA,"Provide Multi-Microgrids equipment, build R&D laboratory system and support capacity building",7,0,1,0,0,0,,,0,0,1,0,0,,,1,,302,4000,455,0,0,4000,0,0,0,,,0,0,0,0,,,0,,,,0,0,0,0,0,0,한국국제협력단(KOICA)
2019,742,4,1,238,KOICA,11000,1,10,110,C01,"SHaPE Project (Small, Happy and Prosperous Family in Ethiopia)",13030:100,SOUTH OF SAHARA,"enhancing the coverage of information, education, and communication (IEC) and behavioral change communication (BCC) and to strengthen capacity of Health Extension Worker(HEWs) on Family planning service programs in Ethiopia",3,2,0,1,0,0,,,0,0,0,0,0,,1,1,,302,12000,2153,0,0,12000,0,0,0,,,0,0,0,0,,,0,,,,0,0,0,0,0,0,한국국제협력단(KOICA)
2019,742,4,1,285,KOICA,11000,1,10,110,C01,Project for the Establishment of Sustainable Model Villages (ESMV) in Uganda,43042:100,SOUTH OF SAHARA,to improve quality of life through inclusive and sustainable rural development in target area,2.3,1,1,1,0,0,,,0,0,0,0,0,,,1,,302,5900,1349,0,0,5900,0,0,0,,,0,0,0,0,,,0,,,,0,0,0,0,0,0,한국국제협력단(KOICA)
2019,742,4,1,630,World Food Programme,41140,1,10,110,C01,The consolidating of a fully integrated universal National School Nutrition Programme in Bhutan,31181:100,SOUTH & CENTR. ASIA,"1. Quality of education is enhanced through safe and healthy schools that have the required infrastructure and tools to implement a School Nutrition Programme with improved school meals and integrated nutrition and health education. 2. Farmers (men and women) linked to the schools meals market have increased income and provide fresh food to diversify the school meals menu. 3. Improved dietary and health practices among student contribute to addressing the proliferation of non-communicable diseases in Bhutanese schools, their family and community exhibit positive behaviour changes.",2.1; 2.2; 2.3; 4.a,1,0,0,2,0,,,0,0,0,0,0,,,1,,302,4000,944,0,0,4000,0,0,0,,,0,0,0,0,,,0,,,,0,0,0,0,0,0,한국국제협력단(KOICA)
2019,742,4,1,755,Donor country-based NGO,22000,1,10,110,C01,Increasing Employment Opportunities by Advocating for Persons with Disabilities in Metro Manila in the Philippines (Phase2),16010:100,FAR EAST ASIA,Operating vocational school (Housekeeping &#38; Food and Beverage)Education of morality and social skills for persons with disabilitiesVocational training (OJT) for persons with disabilitiesSearch companies that wish to hire persons with disabilitiesEmployment connection and follow-ups for the persons with Briefing session for startup for disabled familiesConsulting to support startup for disabled familiesScreening and select to support for startup for disabled familiesSupport to startup for disabled families,8.0; 8.5,0,0,0,0,0,,,0,0,0,0,0,,,1,,302,393,155,0,0,393,0,0,0,,,0,0.01,98.13,0.001,,,0,,,,0,0,0,0,0,0,한국국제협력단(KOICA)
2019,742,4,1,666,Donor country-based NGO,22000,1,10,110,C01,Sustainable Recovery Support for Independence of Bangladesh Disaster Victims,16010:100,SOUTH & CENTR. ASIA,Operating Skill Development Training Course and Therapy course for overcoming trauma from Rana Plaza Collapse,8.8,0,0,0,0,1,,,0,0,0,0,0,,,1,,302,291,86,0,0,291,0,0,0,,,0,0.01,82.605,0.001,,,0,,,,0,0,0,0,0,0,한국국제협력단(KOICA)
2019,742,4,1,728,Donor country-based NGO,22000,1,10,110,C01,"WASH(Water, Sanitation and hygiene) in School and village in Otdar Meanchey, Cambodia",12261:100,FAR EAST ASIA,"Installment of School WASH(Water, Sanitation and hygiene) facilities, Capacity Building Program for target shool teacher related to school hygiene education, Conducting sanitation and hygiene education for the target school, Organization and activity of the school WASH(water, sanitation, and hygiene) committee, Installment of toilet for target household and conducting sanitation and hygiene education in village",6.2,0,0,0,0,0,,,0,0,0,0,0,,,1,,302,240,83,0,0,240,0,0,0,,,0,0.01,93.935,0.001,,,0,,,,0,0,0,0,0,0,한국국제협력단(KOICA)
2019,742,4,8,248,Donor country-based NGO,22000,1,10,110,C01,"School WASH Project in Kakuma and Kalobeyei Refugee Camp, Kenya",14030:100,SOUTH OF SAHARA,This project aims at creating safe WASH environment in Kakuma and Kalobeyei refugee schools and raising students awareness of hygiene for the prevention of water borne diseases.,16.0; 6.0,1,1,0,0,0,,,0,0,0,0,0,,,1,,302,215,215,0,0,0,0,215,0,,,0,0,0,0,,,0,,,,0,0,0,0,0,0,한국국제협력단(KOICA)
2019,742,4,8,349,Donor country-based NGO,22000,1,10,110,C01,2019 Haiti La Gonave Disaster Risk Reduction,74020:100,CARIBBEAN,Improvement of community environment and capacity to prevent and respond to waterborne diseases in 12 villages in La Gonave Island,16.0; 3.0; 6.0,0,2,0,0,2,,,0,0,0,0,0,,,1,,302,137,137,0,0,0,0,137,0,,,0,0,0,0,,,0,,,,0,0,0,0,0,0,한국국제협력단(KOICA)
2019,742,4,1,241,KOICA,11000,1,10,110,D02,Capacity Building for the MIS Department of the Ghana Immigration Service(Ghana),15110:100,SOUTH OF SAHARA,"Learning the verification of visa and passport inspection, understanding of comprehension on Korean Immigration Judicial and to grasp the overall system of international migration and cooperation, to improve social and economic growth of partner countries, Providing invitational training courese amis to share knowledge among developing countries and Korea",16,0,0,0,0,0,,,0,0,0,0,0,1,,,,302,73,69,0,0,0,0,73,0,,,0,0,0,0,,,0,,,,0,0,0,0,0,0,한국국제협력단(KOICA)
